variant,algorithm,block_size,phase,repetition,status,bytes_per_second,elapsed_seconds
ollvm-full,SHA-512,16,measure,13,OK,2285264.0,1.117500578000545
optimized,ChaCha20-Poly1305,16384,measure,13,OK,386793472.0,1.0184616030001052
balanced,SHA-512,256,measure,13,OK,209238016.0,1.0167139220002355
llvm,ChaCha20-Poly1305,8192,measure,13,OK,509706240.0,1.0173729759999333
llvm,SHA-512,16384,measure,13,OK,658620416.0,1.0166977420003604
ollvm-full,AES-128-CBC,1024,measure,13,OK,41637888.0,1.1174287760004518
optimized,SHA-512,8192,measure,13,OK,237961216.0,1.0177761409995583
balanced,SHA-512,1024,measure,13,OK,414000128.0,1.017626885000027
optimized,AES-128-CBC,16,measure,13,OK,85378416.0,1.0177460129998508
optimized,ChaCha20-Poly1305,16,measure,13,OK,78348288.0,1.0178730829993583
ollvm-full,ChaCha20-Poly1305,8192,measure,13,OK,82542592.0,1.1182005049995496
llvm,ChaCha20-Poly1305,16384,measure,13,OK,516096000.0,1.0181180669997048
llvm,AES-128-CBC,16,measure,13,OK,380271392.0,1.0175492819998908
optimized,ChaCha20-Poly1305,8192,measure,13,OK,391436929.29,1.0182211759993152
balanced,ChaCha20-Poly1305,8192,measure,13,OK,402325504.0,1.0181972330001372
llvm,SHA-512,16,measure,13,OK,62611584.0,1.0176376220006205
llvm,SHA-512,64,measure,13,OK,253978240.0,1.0175090870006898
optimized,SHA-512,256,measure,13,OK,110016000.0,1.0178782550001415
balanced,ChaCha20-Poly1305,64,measure,13,OK,207067008.0,1.0182713140002306
ollvm-full,ChaCha20-Poly1305,1024,measure,13,OK,74121216.0,1.118928541999594
optimized,AES-128-CBC,8192,measure,13,OK,240877568.0,1.0189712470000813
balanced,AES-128-CBC,64,measure,13,OK,217000448.0,1.0178879109998888
balanced,ChaCha20-Poly1305,1024,measure,13,OK,374757376.0,1.0176797670001179
optimized,AES-128-CBC,1024,measure,13,OK,236670189.9,1.0180541749996337
balanced,ChaCha20-Poly1305,16384,measure,13,OK,403554304.0,1.0177204109995728
gcc,AES-128-CBC,8192,measure,13,OK,387630545.45,1.016944900999988
ollvm-full,SHA-512,1024,measure,13,OK,80241664.0,1.117407911000555
balanced,AES-128-CBC,16384,measure,14,OK,374358016.0,1.01775930399981
optimized,ChaCha20-Poly1305,256,measure,14,OK,329345024.0,1.0178844379997827
gcc,SHA-512,16384,measure,14,OK,686358528.0,1.018096556999808
llvm,SHA-512,8192,measure,14,OK,646496256.0,1.0174050119994718
ollvm-full,ChaCha20-Poly1305,8192,measure,14,OK,81993728.0,1.1182793259995378
gcc,AES-128-CBC,16,measure,14,OK,355814416.0,1.0175928890002979
gcc,SHA-512,1024,measure,14,OK,589027328.0,1.0175049049994414
gcc,SHA-512,256,measure,14,OK,400118016.0,1.0174658430005366
ollvm-full,SHA-512,16384,measure,14,OK,170754048.0,1.1180787559997043
optimized,ChaCha20-Poly1305,64,measure,14,OK,224857472.0,1.0177353560002302
llvm,AES-128-CBC,64,measure,14,OK,405678720.0,1.0173093199991854
ollvm-full,ChaCha20-Poly1305,256,measure,14,OK,55788800.0,1.1177328879994093
ollvm-full,ChaCha20-Poly1305,16384,measure,14,OK,83889389.9,1.1180245539999305
balanced,ChaCha20-Poly1305,1024,measure,14,OK,374507520.0,1.0177773420000449
balanced,SHA-512,8192,measure,14,OK,590012416.0,1.0167719959999886
optimized,ChaCha20-Poly1305,16,measure,14,OK,79634925.25,1.016627236000204
ollvm-full,SHA-512,64,measure,14,OK,9172096.0,1.1167220600000292
optimized,AES-128-CBC,1024,measure,14,OK,228497408.0,1.0173121850002644
balanced,SHA-512,1024,measure,14,OK,414191616.0,1.0176462609997543
llvm,SHA-512,16384,measure,14,OK,659570688.0,1.0167588330004946
optimized,SHA-512,1024,measure,14,OK,186799104.0,1.0174414740004067
gcc,ChaCha20-Poly1305,1024,measure,14,OK,495417344.0,1.017555153000103
balanced,ChaCha20-Poly1305,16384,measure,14,OK,404111360.0,1.0167427429996678
ollvm-full,SHA-512,8192,measure,14,OK,159539200.0,1.1180794020001485
llvm,SHA-512,64,measure,14,OK,255838383.84,1.0181978569999046
balanced,ChaCha20-Poly1305,8192,measure,14,OK,402194432.0,1.0175176160000774
optimized,SHA-512,8192,measure,14,OK,237977600.0,1.0174331729995174
ollvm-full,ChaCha20-Poly1305,64,measure,14,OK,28017536.0,1.1178836569997657
ollvm-full,ChaCha20-Poly1305,1024,measure,14,OK,75147119.19,1.1185905479997018
optimized,AES-128-CBC,8192,measure,14,OK,234971136.0,1.017529158999423
gcc,AES-128-CBC,64,measure,14,OK,376243072.0,1.0172987120004109
balanced,AES-128-CBC,8192,measure,14,OK,375739733.33,1.0177714310002557
gcc,ChaCha20-Poly1305,16,measure,14,OK,339494544.0,1.0173246620006466
ollvm-full,SHA-512,256,measure,14,OK,29070194.06,1.1179431229993497
balanced,AES-128-CBC,1024,measure,14,OK,357593088.0,1.0179663630005962
ollvm-full,AES-128-CBC,16384,measure,14,OK,43401216.0,1.1174550089999684
gcc,AES-128-CBC,256,measure,14,OK,380107776.0,1.017902378999679
balanced,ChaCha20-Poly1305,64,measure,14,OK,206276096.0,1.017770548000044
optimized,ChaCha20-Poly1305,16384,measure,14,OK,386842624.0,1.016966784000033
balanced,ChaCha20-Poly1305,16,measure,14,OK,73119440.0,1.0170941110000058
optimized,AES-128-CBC,64,measure,14,OK,161342080.0,1.0170620100007
balanced,SHA-512,16384,measure,14,OK,628015104.0,1.0173044419998405
balanced,ChaCha20-Poly1305,256,measure,14,OK,328854496.97,1.017653730999882
llvm,SHA-512,16,measure,14,OK,63760905.05,1.018070797999826
llvm,ChaCha20-Poly1305,64,measure,14,OK,481479104.0,1.0172962970000299
balanced,AES-128-CBC,64,measure,14,OK,221970240.0,1.0177279389999967
gcc,AES-128-CBC,8192,measure,14,OK,386571377.78,1.0170712909994108
ollvm-full,AES-128-CBC,1024,measure,14,OK,41532416.0,1.1176502879998225
optimized,AES-128-CBC,16,measure,14,OK,86272192.0,1.0177722690004884
gcc,SHA-512,16,measure,14,OK,58956784.0,1.01745731399933
optimized,SHA-512,16384,measure,14,OK,240795648.0,1.016878411000107
ollvm-full,AES-128-CBC,16,measure,14,OK,8517632.0,1.1179274969999824
balanced,SHA-512,64,measure,14,OK,79412096.0,1.068377337000129
optimized,AES-128-CBC,256,measure,14,OK,212996654.55,1.0174774079996496
optimized,SHA-512,256,measure,14,OK,110494208.0,1.0174549710000065
gcc,SHA-512,64,measure,14,OK,234073664.0,1.0172037290003573
llvm,AES-128-CBC,256,measure,14,OK,412467968.0,1.017344700000649
optimized,AES-128-CBC,16384,measure,14,OK,241696768.0,1.01747146300022
gcc,ChaCha20-Poly1305,16384,measure,14,OK,501923840.0,1.0168738769998527
llvm,ChaCha20-Poly1305,16,measure,14,OK,351875792.0,1.017144011999335
gcc,ChaCha20-Poly1305,256,measure,14,OK,482698752.0,1.0175213409993376
llvm,AES-128-CBC,1024,measure,14,OK,412338176.0,1.0165531089996875
llvm,AES-128-CBC,8192,measure,14,OK,412950528.0,1.0166542200004187
llvm,ChaCha20-Poly1305,256,measure,14,OK,502380032.0,1.0167578180007695
llvm,ChaCha20-Poly1305,1024,measure,14,OK,507309056.0,1.0168663980002748
llvm,AES-128-CBC,16,measure,14,OK,380035776.0,1.016271661999781
ollvm-full,SHA-512,16,measure,14,OK,2304416.0,1.1173775629995362
gcc,ChaCha20-Poly1305,8192,measure,14,OK,505200640.0,1.0180317619997368
ollvm-full,AES-128-CBC,256,measure,14,OK,34528969.7,1.1179191660003198
llvm,SHA-512,256,measure,14,OK,393128192.0,1.0178855610001847
optimized,ChaCha20-Poly1305,1024,measure,14,OK,369757184.0,1.01718099000027
balanced,AES-128-CBC,256,measure,14,OK,311951360.0,1.0172617620000892
optimized,SHA-512,64,measure,14,OK,49924032.0,1.0176226350004072
balanced,AES-128-CBC,16,measure,14,OK,99780736.0,1.016949621999629
gcc,AES-128-CBC,16384,measure,14,OK,388366997.98,1.0172182690002955
optimized,SHA-512,16,measure,14,OK,12580112.0,1.0169362840006215
gcc,AES-128-CBC,1024,measure,14,OK,384268288.0,1.0169398549996913
optimized,ChaCha20-Poly1305,8192,measure,14,OK,391635523.23,1.0174911100002646
llvm,SHA-512,1024,measure,14,OK,567049216.0,1.0173872040004426
llvm,ChaCha20-Poly1305,8192,measure,14,OK,514277376.0,1.017889255999762
llvm,ChaCha20-Poly1305,16384,measure,14,OK,507674624.0,1.0174285260000033
gcc,ChaCha20-Poly1305,64,measure,14,OK,450778368.0,1.0175279899995076
balanced,SHA-512,16,measure,14,OK,19863280.0,1.0172730270005559
llvm,AES-128-CBC,16384,measure,14,OK,415432704.0,1.0176672880006663
gcc,SHA-512,8192,measure,14,OK,694501376.0,1.017258010999285
ollvm-full,AES-128-CBC,64,measure,14,OK,21820544.0,1.1174118760000056
ollvm-full,SHA-512,1024,measure,14,OK,79582208.0,1.1179173119999177
ollvm-full,ChaCha20-Poly1305,16,measure,14,OK,8660624.0,1.118481741999858
balanced,SHA-512,256,measure,14,OK,209669120.0,1.0177018449994648
ollvm-full,AES-128-CBC,8192,measure,14,OK,44097536.0,1.117802357999608
llvm,ChaCha20-Poly1305,16384,measure,15,OK,511082496.0,1.0183107860002565
optimized,AES-128-CBC,256,measure,15,OK,216723652.53,1.017433555000025
balanced,ChaCha20-Poly1305,256,measure,15,OK,327735552.0,1.017775638000785
optimized,AES-128-CBC,16,measure,15,OK,88224080.0,1.0175271689995498
ollvm-full,ChaCha20-Poly1305,8192,measure,15,OK,82640896.0,1.117661469000268
llvm,SHA-512,64,measure,15,OK,248995328.0,1.0178002160000688
ollvm-full,AES-128-CBC,256,measure,15,OK,34326016.0,1.1179352899998776
gcc,SHA-512,16,measure,15,OK,58529328.0,1.018943727000078
gcc,ChaCha20-Poly1305,256,measure,15,OK,482107904.0,1.0179750979996243
optimized,ChaCha20-Poly1305,256,measure,15,OK,329207552.0,1.0179817630005346
gcc,SHA-512,8192,measure,15,OK,666615808.0,1.0177599750004447
ollvm-full,SHA-512,256,measure,15,OK,29996032.0,1.1178288439996322
llvm,SHA-512,8192,measure,15,OK,641490944.0,1.0171067129995208
ollvm-full,AES-128-CBC,16,measure,15,OK,8883328.0,1.1184129439998287
balanced,AES-128-CBC,16384,measure,15,OK,371425280.0,1.0183102339997276
balanced,AES-128-CBC,16,measure,15,OK,100718044.44,1.0173452949993589
balanced,SHA-512,64,measure,15,OK,79351040.0,1.0175614019999557
llvm,AES-128-CBC,16384,measure,15,OK,415596544.0,1.017848975000561
gcc,AES-128-CBC,64,measure,15,OK,381279547.47,1.0180779909997
llvm,AES-128-CBC,16,measure,15,OK,380714640.0,1.0176921139991464
gcc,ChaCha20-Poly1305,1024,measure,15,OK,507078593.94,1.01759799499996
optimized,ChaCha20-Poly1305,8192,measure,15,OK,387096576.0,1.0172548840000672
optimized,SHA-512,16384,measure,15,OK,239747072.0,1.0167915480005831
gcc,SHA-512,1024,measure,15,OK,588741632.0,1.0171681409992743
optimized,ChaCha20-Poly1305,64,measure,15,OK,227840256.0,1.016975234999336
llvm,SHA-512,16384,measure,15,OK,636534784.0,1.0174420370003645
ollvm-full,AES-128-CBC,64,measure,15,OK,21747781.82,1.118210287999318
gcc,SHA-512,64,measure,15,OK,233783680.0,1.018003119000241
optimized,AES-128-CBC,1024,measure,15,OK,229500928.0,1.0172338940001282
llvm,SHA-512,16,measure,15,OK,62654144.0,1.0172213120004017
ollvm-full,SHA-512,16,measure,15,OK,2300400.0,1.1182555710001907
gcc,AES-128-CBC,1024,measure,15,OK,382812160.0,1.0178570719999698
optimized,SHA-512,8192,measure,15,OK,240910336.0,1.0171367009997994
llvm,ChaCha20-Poly1305,1024,measure,15,OK,508290048.0,1.0168738920001488
balanced,AES-128-CBC,256,measure,15,OK,316113664.0,1.016643631000079
balanced,ChaCha20-Poly1305,64,measure,15,OK,212983232.0,1.0165257299995574
llvm,ChaCha20-Poly1305,8192,measure,15,OK,511066112.0,1.0165946749993964
ollvm-full,SHA-512,1024,measure,15,OK,79142912.0,1.116997887999787
llvm,ChaCha20-Poly1305,64,measure,15,OK,483836509.09,1.0171035930006838
optimized,ChaCha20-Poly1305,1024,measure,15,OK,372693591.92,1.0170833140000468
gcc,SHA-512,256,measure,15,OK,396870912.0,1.0172392009999385
llvm,AES-128-CBC,64,measure,15,OK,404729728.0,1.0173734969994257
balanced,AES-128-CBC,64,measure,15,OK,221953163.64,1.0169199300007676
balanced,SHA-512,16384,measure,15,OK,625885184.0,1.0166634959996372
optimized,SHA-512,64,measure,15,OK,50182592.0,1.0171183820002625
optimized,SHA-512,256,measure,15,OK,110132224.0,1.0170399730004647
optimized,AES-128-CBC,64,measure,15,OK,164954246.46,1.0164893370001664
ollvm-full,SHA-512,64,measure,15,OK,9255872.0,1.1173674140000003
gcc,ChaCha20-Poly1305,8192,measure,15,OK,501415936.0,1.0175369839998893
balanced,SHA-512,256,measure,15,OK,209553920.0,1.0172071460001462
llvm,SHA-512,1024,measure,15,OK,570598400.0,1.017125219999798
ollvm-full,SHA-512,8192,measure,15,OK,158711808.0,1.117796847000136
optimized,AES-128-CBC,16384,measure,15,OK,241369088.0,1.0175752609993651
gcc,SHA-512,16384,measure,15,OK,696238080.0,1.0173200179997366
balanced,AES-128-CBC,8192,measure,15,OK,372342784.0,1.0176686839995455
balanced,ChaCha20-Poly1305,16384,measure,15,OK,403423232.0,1.0170549410004242
llvm,ChaCha20-Poly1305,16,measure,15,OK,352489184.0,1.017261320000216
ollvm-full,ChaCha20-Poly1305,16384,measure,15,OK,83066880.0,1.117614453999522
gcc,AES-128-CBC,16,measure,15,OK,356484576.0,1.0179240150000624
gcc,ChaCha20-Poly1305,16,measure,15,OK,343411536.0,1.017166145000374
gcc,AES-128-CBC,8192,measure,15,OK,384589824.0,1.0173158959996726
gcc,ChaCha20-Poly1305,16384,measure,15,OK,505217024.0,1.0172166889997243
ollvm-full,ChaCha20-Poly1305,16,measure,15,OK,8853136.0,1.1179782419994808
balanced,ChaCha20-Poly1305,16,measure,15,OK,71578752.0,1.017545546999827
optimized,ChaCha20-Poly1305,16,measure,15,OK,79127728.0,1.0176259270001538
optimized,SHA-512,16,measure,15,OK,12572752.0,1.0177815070001088
gcc,AES-128-CBC,16384,measure,15,OK,384270336.0,1.0171142240005793
llvm,SHA-512,256,measure,15,OK,403310592.0,1.0171531710002455
balanced,SHA-512,8192,measure,15,OK,596779008.0,1.016855066000062
optimized,SHA-512,1024,measure,15,OK,186620928.0,1.0172319470002549
ollvm-full,ChaCha20-Poly1305,64,measure,15,OK,27982016.0,1.117490703999465
optimized,ChaCha20-Poly1305,16384,measure,15,OK,386990080.0,1.017891387000418
ollvm-full,AES-128-CBC,1024,measure,15,OK,41503744.0,1.1180865739997898
ollvm-full,ChaCha20-Poly1305,256,measure,15,OK,56313344.0,1.118642254000406
llvm,AES-128-CBC,1024,measure,15,OK,412571648.0,1.0170984919996044
llvm,ChaCha20-Poly1305,256,measure,15,OK,506870528.0,1.0164849960001447
balanced,SHA-512,16,measure,15,OK,19892064.0,1.0166686330003358
ollvm-full,AES-128-CBC,16384,measure,15,OK,43905810.1,1.1178390689992739
balanced,ChaCha20-Poly1305,8192,measure,15,OK,401113088.0,1.0177606530005505
ollvm-full,SHA-512,16384,measure,15,OK,166150144.0,1.1176672779993169
ollvm-full,ChaCha20-Poly1305,1024,measure,15,OK,74764288.0,1.118803019000552
llvm,AES-128-CBC,256,measure,15,OK,414901785.86,1.0175228560001415
gcc,ChaCha20-Poly1305,64,measure,15,OK,450260544.0,1.0176769539993984
balanced,SHA-512,1024,measure,15,OK,411014144.0,1.0175568380000186
balanced,ChaCha20-Poly1305,1024,measure,15,OK,374942720.0,1.0172796659999221
llvm,AES-128-CBC,8192,measure,15,OK,414154752.0,1.017071904999284
gcc,AES-128-CBC,256,measure,15,OK,385177600.0,1.0170596630005093
balanced,AES-128-CBC,1024,measure,15,OK,355021824.0,1.0175363349999316
optimized,AES-128-CBC,8192,measure,15,OK,234930176.0,1.0173662249999325
ollvm-full,AES-128-CBC,8192,measure,15,OK,43958272.0,1.11763569499999
ollvm-full,AES-128-CBC,16,measure,16,OK,8551280.0,1.1176902610004618
llvm,ChaCha20-Poly1305,16384,measure,16,OK,511967232.0,1.0168942979998974
ollvm-full,AES-128-CBC,256,measure,16,OK,34515712.0,1.1164770129998942
gcc,ChaCha20-Poly1305,16,measure,16,OK,345794488.89,1.0173183859997152
llvm,AES-128-CBC,8192,measure,16,OK,412852224.0,1.0174450319991593
ollvm-full,ChaCha20-Poly1305,16,measure,16,OK,8642208.0,1.1178280049998648
balanced,SHA-512,64,measure,16,OK,79130688.0,1.0175316350005232
ollvm-full,SHA-512,1024,measure,16,OK,78811136.0,1.1172892029999275
balanced,ChaCha20-Poly1305,8192,measure,16,OK,397983744.0,1.0676936669997303
ollvm-full,SHA-512,8192,measure,16,OK,155975680.0,1.1182627879998108
optimized,AES-128-CBC,1024,measure,16,OK,228050944.0,1.017108105999796
ollvm-full,ChaCha20-Poly1305,8192,measure,16,OK,82059264.0,1.1178519400000368
optimized,AES-128-CBC,256,measure,16,OK,213632000.0,1.0176283739992869
llvm,AES-128-CBC,1024,measure,16,OK,417326545.45,1.0169094709999627
ollvm-full,ChaCha20-Poly1305,1024,measure,16,OK,74296320.0,1.1175665509999817
llvm,SHA-512,1024,measure,16,OK,569706496.0,1.0185149889994136
balanced,ChaCha20-Poly1305,1024,measure,16,OK,373080064.0,1.0168729300003179
ollvm-full,SHA-512,16,measure,16,OK,2294032.0,1.1173486279994904
optimized,ChaCha20-Poly1305,16,measure,16,OK,79239216.0,1.0169246980003663
ollvm-full,ChaCha20-Poly1305,256,measure,16,OK,55856384.0,1.1171834269998726
ollvm-full,AES-128-CBC,16384,measure,16,OK,43417600.0,1.1180854249996628
optimized,SHA-512,256,measure,16,OK,110070784.0,1.017545770999277
gcc,SHA-512,16384,measure,16,OK,686047232.0,1.0168301679996148
llvm,ChaCha20-Poly1305,64,measure,16,OK,481028992.0,1.01713921100054
balanced,ChaCha20-Poly1305,64,measure,16,OK,205911040.0,1.0170259389997227
balanced,SHA-512,16384,measure,16,OK,626212864.0,1.0173173209996094
llvm,SHA-512,256,measure,16,OK,397072384.0,1.0175812110001061
optimized,SHA-512,16384,measure,16,OK,244334592.0,1.01679434900052
balanced,AES-128-CBC,16384,measure,16,OK,372785152.0,1.016925578000155
optimized,ChaCha20-Poly1305,16384,measure,16,OK,387334144.0,1.016959413999757
optimized,AES-128-CBC,16384,measure,16,OK,236535808.0,1.0168406289994891
llvm,SHA-512,16,measure,16,OK,62686319.19,1.017449232999752
optimized,ChaCha20-Poly1305,64,measure,16,OK,223730944.0,1.0173234829999274
balanced,AES-128-CBC,256,measure,16,OK,311717376.0,1.0173587589997624
gcc,AES-128-CBC,256,measure,16,OK,382285824.0,1.0177410690002944
balanced,AES-128-CBC,64,measure,16,OK,219435456.0,1.0171535479994418
gcc,SHA-512,64,measure,16,OK,233926720.0,1.017514721000225
optimized,SHA-512,8192,measure,16,OK,237805568.0,1.018329429000005
llvm,AES-128-CBC,16384,measure,16,OK,413401088.0,1.017661247000433
llvm,ChaCha20-Poly1305,16,measure,16,OK,355202602.02,1.017231969999557
llvm,AES-128-CBC,16,measure,16,OK,379503072.0,1.0176691870001378
llvm,ChaCha20-Poly1305,256,measure,16,OK,500914688.0,1.0176985500002047
optimized,SHA-512,64,measure,16,OK,50224384.0,1.0176573569997345
llvm,SHA-512,16384,measure,16,OK,657768448.0,1.017610161000448
ollvm-full,SHA-512,64,measure,16,OK,9314368.0,1.118212104000122
gcc,SHA-512,1024,measure,16,OK,585438208.0,1.0192575270002635
optimized,ChaCha20-Poly1305,8192,measure,16,OK,382918656.0,1.0180655139993178
llvm,AES-128-CBC,64,measure,16,OK,405579456.0,1.0172540220000883
llvm,SHA-512,8192,measure,16,OK,649781248.0,1.0172130499995546
gcc,ChaCha20-Poly1305,8192,measure,16,OK,505208832.0,1.0173661320004612
balanced,SHA-512,1024,measure,16,OK,414750720.0,1.0176181520000682
optimized,AES-128-CBC,8192,measure,16,OK,241172480.0,1.017458701000578
gcc,ChaCha20-Poly1305,256,measure,16,OK,482469120.0,1.0177361850001034
gcc,ChaCha20-Poly1305,16384,measure,16,OK,514573446.46,1.0169062710001526
balanced,AES-128-CBC,16,measure,16,OK,99045840.0,1.0168270719996144
balanced,ChaCha20-Poly1305,16,measure,16,OK,71698080.0,1.0171455930003503
gcc,AES-128-CBC,64,measure,16,OK,377968896.0,1.0174968689998423
balanced,ChaCha20-Poly1305,16384,measure,16,OK,399802368.0,1.0171420739998212
gcc,AES-128-CBC,1024,measure,16,OK,383198208.0,1.017569184000422
balanced,ChaCha20-Poly1305,256,measure,16,OK,325034752.0,1.017615523999666
ollvm-full,AES-128-CBC,64,measure,16,OK,21573760.0,1.117883756000083
ollvm-full,SHA-512,256,measure,16,OK,29940992.0,1.1184500800000023
balanced,AES-128-CBC,1024,measure,16,OK,356364288.0,1.0178826530000151
gcc,AES-128-CBC,16,measure,16,OK,358921520.0,1.0178315960001783
gcc,SHA-512,8192,measure,16,OK,684998656.0,1.017650476000199
balanced,SHA-512,256,measure,16,OK,208865792.0,1.017597965999812
balanced,SHA-512,8192,measure,16,OK,596959232.0,1.0176618080004118
balanced,SHA-512,16,measure,16,OK,19796464.0,1.0168295280000166
optimized,SHA-512,16,measure,16,OK,12572624.0,1.0173127110001587
gcc,ChaCha20-Poly1305,64,measure,16,OK,448584960.0,1.017053364000276
optimized,ChaCha20-Poly1305,1024,measure,16,OK,369667072.0,1.01748685199982
gcc,AES-128-CBC,8192,measure,16,OK,383778816.0,1.0177376679994268
optimized,ChaCha20-Poly1305,256,measure,16,OK,329040640.0,1.0173448929999722
optimized,SHA-512,1024,measure,16,OK,187695104.0,1.017942149999726
ollvm-full,ChaCha20-Poly1305,64,measure,16,OK,28444224.0,1.1178215780000755
llvm,ChaCha20-Poly1305,1024,measure,16,OK,506796032.0,1.0176868570006263
gcc,SHA-512,16,measure,16,OK,58491664.0,1.0172098570001253
ollvm-full,ChaCha20-Poly1305,16384,measure,16,OK,82788352.0,1.1173103780001838
ollvm-full,AES-128-CBC,8192,measure,16,OK,43756864.65,1.1182907390002583
llvm,SHA-512,64,measure,16,OK,247742656.0,1.0173242589999063
gcc,SHA-512,256,measure,16,OK,402711040.0,1.0176403719997325
optimized,AES-128-CBC,64,measure,16,OK,164899103.03,1.0176749130005192
gcc,AES-128-CBC,16384,measure,16,OK,383975424.0,1.0174992049996945
gcc,ChaCha20-Poly1305,1024,measure,16,OK,500120576.0,1.0174739960002626
optimized,AES-128-CBC,16,measure,16,OK,86506512.0,1.017768794999938
ollvm-full,SHA-512,16384,measure,16,OK,169607168.0,1.1178856510005062
ollvm-full,AES-128-CBC,1024,measure,16,OK,41688064.0,1.117981102000158
llvm,AES-128-CBC,256,measure,16,OK,411695872.0,1.0174600130003455
balanced,AES-128-CBC,8192,measure,16,OK,376616856.57,1.0170662849996006
llvm,ChaCha20-Poly1305,8192,measure,16,OK,513482752.0,1.016659838999658
llvm,SHA-512,16,measure,17,OK,61897392.0,1.0170102170004611
balanced,AES-128-CBC,64,measure,17,OK,220160512.0,1.0171693890006281
llvm,AES-128-CBC,16384,measure,17,OK,420175127.27,1.0175864780003394
optimized,AES-128-CBC,1024,measure,17,OK,228984832.0,1.0173610209994877
gcc,ChaCha20-Poly1305,16384,measure,17,OK,510640128.0,1.0175132980002672
balanced,AES-128-CBC,16,measure,17,OK,98638672.0,1.0174572670002817
ollvm-full,ChaCha20-Poly1305,64,measure,17,OK,27926080.0,1.1180580720001672
gcc,AES-128-CBC,256,measure,17,OK,381606400.0,1.017812985999626
optimized,ChaCha20-Poly1305,1024,measure,17,OK,369124352.0,1.0175704759994915
optimized,ChaCha20-Poly1305,16384,measure,17,OK,390700476.77,1.0175419020006302
optimized,SHA-512,8192,measure,17,OK,236101632.0,1.017084617999899
balanced,SHA-512,256,measure,17,OK,209117952.0,1.0174648009997327
llvm,AES-128-CBC,256,measure,17,OK,413021184.0,1.017715720000524
ollvm-full,SHA-512,1024,measure,17,OK,78964736.0,1.1177595930003008
optimized,ChaCha20-Poly1305,64,measure,17,OK,225081536.0,1.0173520999996981
gcc,AES-128-CBC,8192,measure,17,OK,384376832.0,1.0169035360004273
ollvm-full,AES-128-CBC,256,measure,17,OK,34371840.0,1.1177342660002978
gcc,AES-128-CBC,16,measure,17,OK,358661543.43,1.0174657990000924
llvm,SHA-512,8192,measure,17,OK,630816768.0,1.0171693390002474
llvm,ChaCha20-Poly1305,16384,measure,17,OK,511459328.0,1.017174277999402
optimized,SHA-512,16,measure,17,OK,12631360.0,1.0174513229994773
optimized,AES-128-CBC,8192,measure,17,OK,241393664.0,1.0174732890000087
optimized,ChaCha20-Poly1305,256,measure,17,OK,330754048.0,1.0177872280000884
ollvm-full,AES-128-CBC,64,measure,17,OK,22115878.79,1.1182319079998706
llvm,AES-128-CBC,16,measure,17,OK,378279072.0,1.0186145919997216
balanced,SHA-512,1024,measure,17,OK,414290944.0,1.017121149000559
llvm,ChaCha20-Poly1305,16,measure,17,OK,351914960.0,1.0177182749994245
balanced,SHA-512,64,measure,17,OK,79537856.0,1.0174594929994782
balanced,ChaCha20-Poly1305,256,measure,17,OK,325307648.0,1.017463788999521
gcc,ChaCha20-Poly1305,64,measure,17,OK,454203733.33,1.0175199629993585
llvm,ChaCha20-Poly1305,64,measure,17,OK,482690752.0,1.0172269329996197
gcc,ChaCha20-Poly1305,256,measure,17,OK,475374848.0,1.0174438410003859
ollvm-full,AES-128-CBC,16,measure,17,OK,8723536.0,1.1177433210004892
balanced,SHA-512,16,measure,17,OK,19788000.0,1.0181777210000291
optimized,AES-128-CBC,16384,measure,17,OK,235470848.0,1.017296162999628
ollvm-full,SHA-512,256,measure,17,OK,29487360.0,1.117553312000382
llvm,SHA-512,256,measure,17,OK,401840640.0,1.0178814849996343
ollvm-full,ChaCha20-Poly1305,1024,measure,17,OK,74553344.0,1.117937684000026
gcc,SHA-512,16,measure,17,OK,58376768.0,1.0178764920001413
gcc,SHA-512,8192,measure,17,OK,682409984.0,1.0175073479995262
gcc,ChaCha20-Poly1305,16,measure,17,OK,341728512.0,1.0172528040002362
optimized,SHA-512,64,measure,17,OK,50833907.07,1.01759760799996
gcc,SHA-512,16384,measure,17,OK,683769856.0,1.0177537540002959
optimized,ChaCha20-Poly1305,16,measure,17,OK,79529488.0,1.0174104900006569
llvm,SHA-512,16384,measure,17,OK,649166848.0,1.0174323379997077
gcc,AES-128-CBC,64,measure,17,OK,377943616.0,1.0172998719999669
ollvm-full,ChaCha20-Poly1305,8192,measure,17,OK,82608128.0,1.1182125370005451
optimized,SHA-512,1024,measure,17,OK,186748928.0,1.0168371519994253
ollvm-full,ChaCha20-Poly1305,16384,measure,17,OK,83165184.0,1.1180912190002346
ollvm-full,AES-128-CBC,16384,measure,17,OK,43679744.0,1.1177186209997672
optimized,AES-128-CBC,64,measure,17,OK,162184832.0,1.0177216890006093
llvm,AES-128-CBC,8192,measure,17,OK,414015488.0,1.0175253269999303
llvm,AES-128-CBC,64,measure,17,OK,405805568.0,1.0172022990000187
ollvm-full,ChaCha20-Poly1305,16,measure,17,OK,8649248.0,1.1178275680003935
ollvm-full,AES-128-CBC,1024,measure,17,OK,41007104.0,1.1184074220000184
gcc,SHA-512,1024,measure,17,OK,589042036.36,1.018025630000011
ollvm-full,SHA-512,64,measure,17,OK,9197568.0,1.1179859370004124
ollvm-full,ChaCha20-Poly1305,256,measure,17,OK,55634176.0,1.1187596299996585
